time,光伏功率(kW),光伏可用功率(kW),弃光功率(kW),正向有功总电能
2026-02-26 07:22:00,14.008,14.008,0.0,9.7925
2026-02-26 07:23:00,14.172,14.172,0.0,10.0287
2026-02-26 07:24:00,14.335,14.335,0.0,10.2676
2026-02-26 07:25:00,14.498,14.498,0.0,10.5092
2026-02-26 07:26:00,14.66,14.66,0.0,10.7536
2026-02-26 07:27:00,14.822,14.822,0.0,11.0006
2026-02-26 07:28:00,14.984,14.984,0.0,11.2503
2026-02-26 07:29:00,15.146,15.146,0.0,11.5028
2026-02-26 07:30:00,15.307,15.307,0.0,11.7579
2026-02-26 07:31:00,15.468,15.468,0.0,12.0157
2026-02-26 07:32:00,15.629,15.629,0.0,12.2762
2026-02-26 07:33:00,15.79,15.79,0.0,12.5394
2026-02-26 07:34:00,15.95,15.95,0.0,12.8052
2026-02-26 07:35:00,16.11,16.11,0.0,13.0737
2026-02-26 07:36:00,16.269,16.269,0.0,13.3448
2026-02-26 07:37:00,16.429,16.429,0.0,13.6187
2026-02-26 07:38:00,16.588,16.588,0.0,13.8951
2026-02-26 07:39:00,16.746,16.746,0.0,14.1742
2026-02-26 07:40:00,16.905,16.905,0.0,14.456
2026-02-26 07:41:00,17.063,17.063,0.0,14.7403
2026-02-26 07:42:00,17.22,17.22,0.0,15.0274
2026-02-26 07:43:00,17.378,17.378,0.0,15.317
2026-02-26 07:44:00,17.535,17.535,0.0,15.6092
2026-02-26 07:45:00,17.692,17.692,0.0,15.9041
2026-02-26 07:46:00,17.848,17.848,0.0,16.2016
2026-02-26 07:47:00,18.004,18.004,0.0,16.5016
2026-02-26 07:48:00,18.16,18.16,0.0,16.8043
2026-02-26 07:49:00,18.315,18.315,0.0,17.1095
2026-02-26 07:50:00,18.47,18.47,0.0,17.4174
2026-02-26 07:51:00,18.625,18.625,0.0,17.7278
2026-02-26 07:52:00,18.779,18.779,0.0,18.0408
2026-02-26 07:53:00,18.933,18.933,0.0,18.3563
2026-02-26 07:54:00,19.086,19.086,0.0,18.6744
2026-02-26 07:55:00,19.24,19.24,0.0,18.9951
