time,电池功率(kW),正向有功总电能,反向有功总电能,储能SOC(%),电池设置功率(kW)
2026-02-26 07:35:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:36:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:37:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:38:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:39:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:40:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:41:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:42:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:43:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:44:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:45:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:46:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:47:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:48:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:49:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:50:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:51:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:52:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:53:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:54:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:55:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:56:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:57:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:58:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:59:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:00:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:01:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:02:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:03:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:04:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:05:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:06:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:07:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:08:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:09:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:10:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:11:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:12:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:13:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:14:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:15:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:16:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:17:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:18:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:19:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:20:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:21:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:22:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:23:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:24:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:25:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:26:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:27:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:28:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:29:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:30:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:31:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:32:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:33:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:34:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:35:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:36:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:37:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:38:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:39:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:40:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:41:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:42:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:43:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:44:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:45:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:46:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:47:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:48:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:49:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:50:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:51:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:52:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:53:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:54:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:55:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:56:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:57:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:58:00,0.0,0.0,208.3333,90.0,
2026-02-26 08:59:00,0.0,0.0,208.3333,90.0,
2026-02-26 09:00:00,65.93,1.0988,208.3333,89.58,100.0
2026-02-26 09:01:00,66.002,2.1989,208.3333,89.15,100.0
2026-02-26 09:02:00,66.067,3.3,208.3333,88.73,100.0
2026-02-26 09:03:00,66.125,4.402,208.3333,88.31,100.0
2026-02-26 09:04:00,66.175,5.505,208.3333,87.88,100.0
2026-02-26 09:05:00,66.217,6.6086,208.3333,87.46,100.0
2026-02-26 09:06:00,66.252,7.7128,208.3333,87.03,100.0
2026-02-26 09:07:00,66.278,8.8174,208.3333,86.61,100.0
2026-02-26 09:08:00,66.297,9.9223,208.3333,86.18,100.0
2026-02-26 09:09:00,66.307,11.0275,208.3333,85.76,100.0
2026-02-26 09:10:00,66.309,12.1326,208.3333,85.33,100.0
2026-02-26 09:11:00,66.303,13.2377,208.3333,84.91,100.0
2026-02-26 09:12:00,66.288,14.3425,208.3333,84.48,100.0
2026-02-26 09:13:00,66.264,15.4469,208.3333,84.06,100.0
2026-02-26 09:14:00,66.232,16.5507,208.3333,83.63,100.0
2026-02-26 09:15:00,66.19,17.6539,208.3333,83.21,100.0
2026-02-26 09:16:00,66.14,18.7562,208.3333,82.79,100.0
2026-02-26 09:17:00,66.081,19.8576,208.3333,82.36,100.0
2026-02-26 09:18:00,66.013,20.9578,208.3333,81.94,100.0
2026-02-26 09:19:00,65.936,22.0567,208.3333,81.52,100.0
2026-02-26 09:20:00,65.849,23.1542,208.3333,81.09,100.0
2026-02-26 09:21:00,65.753,24.2501,208.3333,80.67,100.0
2026-02-26 09:22:00,65.648,25.3442,208.3333,80.25,100.0
2026-02-26 09:23:00,65.533,26.4364,208.3333,79.83,100.0
2026-02-26 09:24:00,65.409,27.5266,208.3333,79.41,100.0
2026-02-26 09:25:00,65.276,28.6145,208.3333,78.99,100.0
2026-02-26 09:26:00,65.133,29.7001,208.3333,78.58,100.0
2026-02-26 09:27:00,64.98,30.7831,208.3333,78.16,100.0
2026-02-26 09:28:00,64.818,31.8634,208.3333,77.74,100.0
2026-02-26 09:29:00,64.646,32.9408,208.3333,77.33,100.0
2026-02-26 09:30:00,64.465,34.0152,208.3333,76.92,100.0
2026-02-26 09:31:00,64.275,35.0865,208.3333,76.51,100.0
2026-02-26 09:32:00,64.074,36.1544,208.3333,76.09,100.0
2026-02-26 09:33:00,63.865,37.2188,208.3333,75.69,100.0
2026-02-26 09:34:00,63.645,38.2795,208.3333,75.28,100.0
2026-02-26 09:35:00,63.416,39.3365,208.3333,74.87,100.0
2026-02-26 09:36:00,63.178,40.3895,208.3333,74.47,100.0
2026-02-26 09:37:00,62.931,41.4383,208.3333,74.06,100.0
2026-02-26 09:38:00,62.673,42.4829,208.3333,73.66,100.0
2026-02-26 09:39:00,62.407,43.523,208.3333,73.26,100.0
2026-02-26 09:40:00,62.131,44.5585,208.3333,72.86,100.0
2026-02-26 09:41:00,61.847,45.5893,208.3333,72.47,100.0
2026-02-26 09:42:00,61.553,46.6151,208.3333,72.07,100.0
2026-02-26 09:43:00,61.249,47.636,208.3333,71.68,100.0
2026-02-26 09:44:00,60.937,48.6516,208.3333,71.29,100.0
2026-02-26 09:45:00,60.616,49.6619,208.3333,70.9,100.0
2026-02-26 09:46:00,60.287,50.6666,208.3333,70.51,100.0
2026-02-26 09:47:00,59.948,51.6658,208.3333,70.13,100.0
2026-02-26 09:48:00,59.601,52.6591,208.3333,69.75,100.0
2026-02-26 09:49:00,59.245,53.6465,208.3333,69.37,100.0
2026-02-26 09:50:00,58.881,54.6279,208.3333,68.99,100.0
2026-02-26 09:51:00,58.509,55.603,208.3333,68.61,100.0
2026-02-26 09:52:00,58.128,56.5718,208.3333,68.24,100.0
2026-02-26 09:53:00,57.74,57.5342,208.3333,67.87,100.0
2026-02-26 09:54:00,57.343,58.4899,208.3333,67.5,100.0
2026-02-26 09:55:00,56.939,59.4389,208.3333,67.14,100.0
2026-02-26 09:56:00,56.527,60.381,208.3333,66.78,100.0
2026-02-26 09:57:00,56.107,61.3161,208.3333,66.42,100.0
2026-02-26 09:58:00,55.68,62.2441,208.3333,66.06,100.0
2026-02-26 09:59:00,55.246,63.1649,208.3333,65.71,100.0
2026-02-26 10:00:00,54.805,64.0783,208.3333,65.35,100.0
2026-02-26 10:01:00,54.357,64.9842,208.3333,65.01,100.0
2026-02-26 10:02:00,53.903,65.8826,208.3333,64.66,100.0
2026-02-26 10:03:00,53.441,66.7733,208.3333,64.32,100.0
2026-02-26 10:04:00,52.974,67.6562,208.3333,63.98,100.0
2026-02-26 10:05:00,52.5,68.5312,208.3333,63.64,100.0
2026-02-26 10:06:00,52.02,69.3982,208.3333,63.31,100.0
2026-02-26 10:07:00,51.534,70.2571,208.3333,62.98,100.0
2026-02-26 10:08:00,51.043,71.1078,208.3333,62.65,100.0
2026-02-26 10:09:00,50.546,71.9503,208.3333,62.33,100.0
2026-02-26 10:10:00,50.044,72.7843,208.3333,62.01,100.0
2026-02-26 10:11:00,49.537,73.61,208.3333,61.69,100.0
2026-02-26 10:12:00,49.025,74.427,208.3333,61.37,100.0
2026-02-26 10:13:00,48.508,75.2355,208.3333,61.06,100.0
2026-02-26 10:14:00,47.986,76.0353,208.3333,60.76,100.0
2026-02-26 10:15:00,47.461,76.8263,208.3333,60.45,100.0
2026-02-26 10:16:00,46.931,77.6085,208.3333,60.15,100.0
2026-02-26 10:17:00,46.397,78.3817,208.3333,59.85,100.0
2026-02-26 10:18:00,45.86,79.1461,208.3333,59.56,100.0
2026-02-26 10:19:00,45.319,79.9014,208.3333,59.27,100.0
2026-02-26 10:20:00,44.774,80.6476,208.3333,58.98,100.0
2026-02-26 10:21:00,44.227,81.3847,208.3333,58.7,100.0
2026-02-26 10:22:00,43.677,82.1127,208.3333,58.42,100.0
2026-02-26 10:23:00,43.124,82.8314,208.3333,58.14,100.0
2026-02-26 10:24:00,42.568,83.5409,208.3333,57.87,100.0
2026-02-26 10:25:00,42.01,84.241,208.3333,57.6,100.0
2026-02-26 10:26:00,41.45,84.9319,208.3333,57.33,100.0
2026-02-26 10:27:00,40.889,85.6134,208.3333,57.07,100.0
2026-02-26 10:28:00,40.325,86.2854,208.3333,56.81,100.0
2026-02-26 10:29:00,39.76,86.9481,208.3333,56.56,100.0
2026-02-26 10:30:00,39.194,87.6013,208.3333,56.31,100.0
2026-02-26 10:31:00,38.627,88.2451,208.3333,56.06,100.0
2026-02-26 10:32:00,38.059,88.8794,208.3333,55.82,100.0
2026-02-26 10:33:00,37.49,89.5043,208.3333,55.58,100.0
2026-02-26 10:34:00,36.921,90.1196,208.3333,55.34,100.0
2026-02-26 10:35:00,36.351,90.7255,208.3333,55.11,100.0
2026-02-26 10:36:00,35.782,91.3218,208.3333,54.88,100.0
2026-02-26 10:37:00,35.213,91.9087,208.3333,54.65,100.0
2026-02-26 10:38:00,34.644,92.4861,208.3333,54.43,100.0
2026-02-26 10:39:00,34.075,93.054,208.3333,54.21,100.0
2026-02-26 10:40:00,33.507,93.6125,208.3333,54.0,100.0
2026-02-26 10:41:00,32.94,94.1615,208.3333,53.78,100.0
2026-02-26 10:42:00,32.374,94.7011,208.3333,53.58,100.0
2026-02-26 10:43:00,31.81,95.2312,208.3333,53.37,100.0
2026-02-26 10:44:00,31.246,95.752,208.3333,53.17,100.0
2026-02-26 10:45:00,30.685,96.2634,208.3333,52.98,100.0
2026-02-26 10:46:00,30.125,96.7655,208.3333,52.78,100.0
2026-02-26 10:47:00,29.567,97.2583,208.3333,52.59,100.0
2026-02-26 10:48:00,29.012,97.7418,208.3333,52.41,100.0
2026-02-26 10:49:00,28.458,98.2161,208.3333,52.22,100.0
2026-02-26 10:50:00,27.907,98.6812,208.3333,52.05,100.0
2026-02-26 10:51:00,27.359,99.1372,208.3333,51.87,100.0
2026-02-26 10:52:00,26.813,99.5841,208.3333,51.7,100.0
2026-02-26 10:53:00,26.271,100.022,208.3333,51.53,100.0
2026-02-26 10:54:00,25.731,100.4508,208.3333,51.37,100.0
2026-02-26 10:55:00,25.195,100.8707,208.3333,51.2,100.0
2026-02-26 10:56:00,24.662,101.2817,208.3333,51.05,100.0
2026-02-26 10:57:00,24.132,101.6839,208.3333,50.89,100.0
2026-02-26 10:58:00,23.606,102.0774,208.3333,50.74,100.0
2026-02-26 10:59:00,23.084,102.4621,208.3333,50.59,100.0
2026-02-26 11:00:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:01:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:02:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:03:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:04:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:05:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:06:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:07:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:08:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:09:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:10:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:11:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:12:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:13:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:14:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:15:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:16:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:17:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:18:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:19:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:20:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:21:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:22:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:23:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:24:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:25:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:26:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:27:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:28:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:29:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:30:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:31:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:32:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:33:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:34:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:35:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:36:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:37:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:38:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:39:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:40:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:41:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:42:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:43:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:44:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:45:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:46:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:47:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:48:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:49:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:50:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:51:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:52:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:53:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:54:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:55:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:56:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:57:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:58:00,0.0,102.4621,208.3333,50.59,
2026-02-26 11:59:00,0.0,102.4621,208.3333,50.59,
2026-02-26 12:00:00,-100.0,102.4621,210.0,51.23,
2026-02-26 12:01:00,-100.0,102.4621,211.6667,51.87,
2026-02-26 12:02:00,-100.0,102.4621,213.3333,52.51,
2026-02-26 12:03:00,-100.0,102.4621,215.0,53.16,
2026-02-26 12:04:00,-100.0,102.4621,216.6667,53.8,
2026-02-26 12:05:00,-100.0,102.4621,218.3333,54.44,
2026-02-26 12:06:00,-100.0,102.4621,220.0,55.08,
2026-02-26 12:07:00,-100.0,102.4621,221.6667,55.72,
2026-02-26 12:08:00,-100.0,102.4621,223.3333,56.36,
2026-02-26 12:09:00,-100.0,102.4621,225.0,57.0,
2026-02-26 12:10:00,-100.0,102.4621,226.6667,57.64,
2026-02-26 12:11:00,-100.0,102.4621,228.3333,58.28,
2026-02-26 12:12:00,-100.0,102.4621,230.0,58.92,
2026-02-26 12:13:00,-100.0,102.4621,231.6667,59.57,
2026-02-26 12:14:00,-100.0,102.4621,233.3333,60.21,
2026-02-26 12:15:00,-100.0,102.4621,235.0,60.85,
2026-02-26 12:16:00,-100.0,102.4621,236.6667,61.49,
2026-02-26 12:17:00,-100.0,102.4621,238.3333,62.13,
2026-02-26 12:18:00,-100.0,102.4621,240.0,62.77,
2026-02-26 12:19:00,-100.0,102.4621,241.6667,63.41,
2026-02-26 12:20:00,-100.0,102.4621,243.3333,64.05,
2026-02-26 12:21:00,-100.0,102.4621,245.0,64.69,
2026-02-26 12:22:00,-100.0,102.4621,246.6667,65.34,
2026-02-26 12:23:00,-100.0,102.4621,248.3333,65.98,
2026-02-26 12:24:00,-100.0,102.4621,250.0,66.62,
2026-02-26 12:25:00,-100.0,102.4621,251.6667,67.26,
2026-02-26 12:26:00,-100.0,102.4621,253.3333,67.9,
2026-02-26 12:27:00,-100.0,102.4621,255.0,68.54,
2026-02-26 12:28:00,-100.0,102.4621,256.6667,69.18,
2026-02-26 12:29:00,-100.0,102.4621,258.3333,69.82,
2026-02-26 12:30:00,-100.0,102.4621,260.0,70.46,
2026-02-26 12:31:00,-100.0,102.4621,261.6667,71.1,
2026-02-26 12:32:00,-100.0,102.4621,263.3333,71.75,
2026-02-26 12:33:00,-100.0,102.4621,265.0,72.39,
2026-02-26 12:34:00,-100.0,102.4621,266.6667,73.03,
2026-02-26 12:35:00,-100.0,102.4621,268.3333,73.67,
2026-02-26 12:36:00,-100.0,102.4621,270.0,74.31,
2026-02-26 12:37:00,-100.0,102.4621,271.6667,74.95,
2026-02-26 12:38:00,-100.0,102.4621,273.3333,75.59,
2026-02-26 12:39:00,-100.0,102.4621,275.0,76.23,
2026-02-26 12:40:00,-100.0,102.4621,276.6667,76.87,
2026-02-26 12:41:00,-100.0,102.4621,278.3333,77.51,
2026-02-26 12:42:00,-100.0,102.4621,280.0,78.16,
2026-02-26 12:43:00,-100.0,102.4621,281.6667,78.8,
2026-02-26 12:44:00,-100.0,102.4621,283.3333,79.44,
2026-02-26 12:45:00,-100.0,102.4621,285.0,80.08,
2026-02-26 12:46:00,-100.0,102.4621,286.6667,80.72,
2026-02-26 12:47:00,-100.0,102.4621,288.3333,81.36,
2026-02-26 12:48:00,-100.0,102.4621,290.0,82.0,
2026-02-26 12:49:00,-100.0,102.4621,291.6667,82.64,
2026-02-26 12:50:00,-100.0,102.4621,293.3333,83.28,
2026-02-26 12:51:00,-100.0,102.4621,295.0,83.92,
2026-02-26 12:52:00,-100.0,102.4621,296.6667,84.57,
2026-02-26 12:53:00,-100.0,102.4621,298.3333,85.21,
2026-02-26 12:54:00,-100.0,102.4621,300.0,85.85,
2026-02-26 12:55:00,-100.0,102.4621,301.6667,86.49,
2026-02-26 12:56:00,-100.0,102.4621,303.3333,87.13,
2026-02-26 12:57:00,-100.0,102.4621,305.0,87.77,
2026-02-26 12:58:00,-100.0,102.4621,306.6667,88.41,
2026-02-26 12:59:00,-100.0,102.4621,308.3333,89.05,
2026-02-26 13:00:00,-100.0,102.4621,310.0,89.69,
2026-02-26 13:01:00,-100.0,102.4621,311.6667,90.0,
2026-02-26 13:02:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:03:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:04:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:05:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:06:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:07:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:08:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:09:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:10:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:11:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:12:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:13:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:14:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:15:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:16:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:17:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:18:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:19:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:20:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:21:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:22:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:23:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:24:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:25:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:26:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:27:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:28:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:29:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:30:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:31:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:32:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:33:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:34:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:35:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:36:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:37:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:38:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:39:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:40:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:41:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:42:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:43:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:44:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:45:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:46:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:47:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:48:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:49:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:50:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:51:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:52:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:53:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:54:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:55:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:56:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:57:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:58:00,0.0,102.4621,311.6667,90.0,
2026-02-26 13:59:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:00:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:01:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:02:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:03:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:04:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:05:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:06:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:07:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:08:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:09:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:10:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:11:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:12:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:13:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:14:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:15:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:16:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:17:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:18:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:19:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:20:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:21:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:22:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:23:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:24:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:25:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:26:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:27:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:28:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:29:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:30:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:31:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:32:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:33:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:34:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:35:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:36:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:37:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:38:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:39:00,0.0,102.4621,311.6667,90.0,
2026-02-26 14:40:00,0.0,102.4621,311.6667,90.0,
