time,电网功率(kW),正向有功总电能,反向有功总电能
2026-02-26 03:46:00,45.001,170.2502,0.0
2026-02-26 03:47:00,45.001,171.0002,0.0
2026-02-26 03:48:00,45.001,171.7502,0.0
2026-02-26 03:49:00,45.001,172.5002,0.0
2026-02-26 03:50:00,45.001,173.2502,0.0
2026-02-26 03:51:00,45.001,174.0002,0.0
2026-02-26 03:52:00,45.001,174.7502,0.0
2026-02-26 03:53:00,45.001,175.5002,0.0
2026-02-26 03:54:00,45.001,176.2503,0.0
2026-02-26 03:55:00,45.001,177.0003,0.0
2026-02-26 03:56:00,45.001,177.7503,0.0
2026-02-26 03:57:00,45.001,178.5003,0.0
2026-02-26 03:58:00,45.001,179.2503,0.0
2026-02-26 03:59:00,45.001,180.0004,0.0
2026-02-26 04:00:00,45.002,180.7504,0.0
2026-02-26 04:01:00,45.002,181.5004,0.0
2026-02-26 04:02:00,45.002,182.2504,0.0
2026-02-26 04:03:00,45.002,183.0005,0.0
2026-02-26 04:04:00,45.002,183.7505,0.0
2026-02-26 04:05:00,45.002,184.5005,0.0
2026-02-26 04:06:00,45.002,185.2506,0.0
2026-02-26 04:07:00,45.002,186.0006,0.0
2026-02-26 04:08:00,45.002,186.7507,0.0
2026-02-26 04:09:00,45.003,187.5007,0.0
2026-02-26 04:10:00,45.003,188.2508,0.0
2026-02-26 04:11:00,45.003,189.0008,0.0
2026-02-26 04:12:00,45.003,189.7509,0.0
2026-02-26 04:13:00,45.003,190.5009,0.0
2026-02-26 04:14:00,45.004,191.251,0.0
2026-02-26 04:15:00,45.004,192.001,0.0
2026-02-26 04:16:00,45.004,192.7511,0.0
2026-02-26 04:17:00,45.004,193.5012,0.0
2026-02-26 04:18:00,45.005,194.2513,0.0
2026-02-26 04:19:00,45.005,195.0013,0.0
2026-02-26 04:20:00,45.005,195.7514,0.0
2026-02-26 04:21:00,45.006,196.5015,0.0
2026-02-26 04:22:00,45.006,197.2516,0.0
2026-02-26 04:23:00,45.006,198.0017,0.0
2026-02-26 04:24:00,45.007,198.7518,0.0
2026-02-26 04:25:00,45.007,199.5019,0.0
2026-02-26 04:26:00,45.007,200.2521,0.0
2026-02-26 04:27:00,45.008,201.0022,0.0
2026-02-26 04:28:00,45.008,201.7523,0.0
2026-02-26 04:29:00,45.009,202.5025,0.0
2026-02-26 04:30:00,45.009,203.2526,0.0
2026-02-26 04:31:00,45.01,204.0028,0.0
2026-02-26 04:32:00,45.01,204.753,0.0
2026-02-26 04:33:00,45.011,205.5032,0.0
2026-02-26 04:34:00,45.012,206.2534,0.0
2026-02-26 04:35:00,45.012,207.0036,0.0
2026-02-26 04:36:00,45.013,207.7538,0.0
2026-02-26 04:37:00,45.014,208.504,0.0
2026-02-26 04:38:00,45.015,209.2543,0.0
2026-02-26 04:39:00,45.016,210.0045,0.0
2026-02-26 04:40:00,45.017,210.7548,0.0
2026-02-26 04:41:00,45.017,211.5051,0.0
2026-02-26 04:42:00,45.018,212.2554,0.0
2026-02-26 04:43:00,45.02,213.0057,0.0
2026-02-26 04:44:00,45.021,213.7561,0.0
2026-02-26 04:45:00,45.022,214.5064,0.0
2026-02-26 04:46:00,45.023,215.2568,0.0
2026-02-26 04:47:00,45.024,216.0072,0.0
2026-02-26 04:48:00,45.026,216.7576,0.0
2026-02-26 04:49:00,45.027,217.5081,0.0
2026-02-26 04:50:00,45.029,218.2586,0.0
2026-02-26 04:51:00,45.03,219.0091,0.0
2026-02-26 04:52:00,45.032,219.7596,0.0
2026-02-26 04:53:00,45.034,220.5102,0.0
2026-02-26 04:54:00,45.035,221.2608,0.0
2026-02-26 04:55:00,45.037,222.0114,0.0
2026-02-26 04:56:00,45.039,222.762,0.0
2026-02-26 04:57:00,45.042,223.5127,0.0
2026-02-26 04:58:00,45.044,224.2635,0.0
2026-02-26 04:59:00,45.046,225.0142,0.0
2026-02-26 05:00:00,145.049,227.4317,0.0
2026-02-26 05:01:00,145.051,229.8492,0.0
2026-02-26 05:02:00,145.054,232.2668,0.0
2026-02-26 05:03:00,145.057,234.6844,0.0
2026-02-26 05:04:00,145.06,237.1021,0.0
2026-02-26 05:05:00,145.063,239.5198,0.0
2026-02-26 05:06:00,145.066,241.9375,0.0
2026-02-26 05:07:00,145.07,244.3554,0.0
2026-02-26 05:08:00,145.073,246.7733,0.0
2026-02-26 05:09:00,145.077,249.1912,0.0
2026-02-26 05:10:00,145.081,251.6092,0.0
2026-02-26 05:11:00,145.085,254.0273,0.0
2026-02-26 05:12:00,145.09,256.4455,0.0
2026-02-26 05:13:00,145.094,258.8637,0.0
2026-02-26 05:14:00,145.099,261.282,0.0
2026-02-26 05:15:00,145.104,263.7004,0.0
2026-02-26 05:16:00,145.109,266.1189,0.0
2026-02-26 05:17:00,145.115,268.5375,0.0
2026-02-26 05:18:00,145.12,270.9562,0.0
2026-02-26 05:19:00,145.126,273.3749,0.0
2026-02-26 05:20:00,145.133,275.7938,0.0
2026-02-26 05:21:00,145.139,278.2128,0.0
2026-02-26 05:22:00,145.146,280.6319,0.0
2026-02-26 05:23:00,145.153,283.0511,0.0
2026-02-26 05:24:00,145.16,285.4705,0.0
2026-02-26 05:25:00,145.168,287.8899,0.0
2026-02-26 05:26:00,145.176,290.3095,0.0
2026-02-26 05:27:00,145.185,292.7293,0.0
2026-02-26 05:28:00,145.194,295.1492,0.0
2026-02-26 05:29:00,145.203,297.5692,0.0
2026-02-26 05:30:00,145.213,299.9894,0.0
2026-02-26 05:31:00,145.223,302.4098,0.0
2026-02-26 05:32:00,145.233,304.8304,0.0
2026-02-26 05:33:00,145.244,307.2511,0.0
2026-02-26 05:34:00,145.255,309.672,0.0
2026-02-26 05:35:00,145.267,312.0931,0.0
2026-02-26 05:36:00,145.28,314.5145,0.0
2026-02-26 05:37:00,145.293,316.936,0.0
2026-02-26 05:38:00,145.306,319.3578,0.0
2026-02-26 05:39:00,145.32,321.7798,0.0
2026-02-26 05:40:00,145.335,324.202,0.0
2026-02-26 05:41:00,145.35,326.6245,0.0
2026-02-26 05:42:00,145.365,329.0473,0.0
2026-02-26 05:43:00,145.382,331.4703,0.0
2026-02-26 05:44:00,145.399,333.8936,0.0
2026-02-26 05:45:00,145.417,336.3172,0.0
2026-02-26 05:46:00,145.435,338.7412,0.0
2026-02-26 05:47:00,145.454,341.1654,0.0
2026-02-26 05:48:00,145.474,343.59,0.0
2026-02-26 05:49:00,145.495,346.0149,0.0
2026-02-26 05:50:00,145.516,348.4402,0.0
2026-02-26 05:51:00,145.539,350.8658,0.0
2026-02-26 05:52:00,145.562,353.2918,0.0
2026-02-26 05:53:00,145.586,355.7183,0.0
2026-02-26 05:54:00,145.611,358.1451,0.0
2026-02-26 05:55:00,145.637,360.5724,0.0
2026-02-26 05:56:00,145.664,363.0001,0.0
2026-02-26 05:57:00,145.692,365.4283,0.0
2026-02-26 05:58:00,145.721,367.857,0.0
2026-02-26 05:59:00,145.751,370.2862,0.0
2026-02-26 06:00:00,145.782,372.7159,0.0
2026-02-26 06:01:00,145.509,375.141,0.0
2026-02-26 06:02:00,145.237,377.5616,0.0
2026-02-26 06:03:00,144.966,379.9777,0.0
2026-02-26 06:04:00,144.696,382.3893,0.0
2026-02-26 06:05:00,144.428,384.7965,0.0
2026-02-26 06:06:00,144.161,387.1992,0.0
2026-02-26 06:07:00,143.896,389.5974,0.0
2026-02-26 06:08:00,143.631,391.9913,0.0
2026-02-26 06:09:00,143.369,394.3807,0.0
2026-02-26 06:10:00,143.108,396.7659,0.0
2026-02-26 06:11:00,142.848,399.1467,0.0
2026-02-26 06:12:00,142.59,401.5232,0.0
2026-02-26 06:13:00,142.334,403.8954,0.0
2026-02-26 06:14:00,142.079,406.2634,0.0
2026-02-26 06:15:00,141.826,408.6272,0.0
2026-02-26 06:16:00,141.575,410.9868,0.0
2026-02-26 06:17:00,141.326,413.3422,0.0
2026-02-26 06:18:00,141.079,415.6935,0.0
2026-02-26 06:19:00,140.834,418.0407,0.0
2026-02-26 06:20:00,140.59,420.3839,0.0
2026-02-26 06:21:00,140.349,422.7231,0.0
2026-02-26 06:22:00,140.11,425.0582,0.0
2026-02-26 06:23:00,139.873,427.3895,0.0
2026-02-26 06:24:00,139.638,429.7168,0.0
2026-02-26 06:25:00,139.406,432.0402,0.0
2026-02-26 06:26:00,139.176,434.3598,0.0
2026-02-26 06:27:00,138.948,436.6756,0.0
2026-02-26 06:28:00,138.723,438.9876,0.0
2026-02-26 06:29:00,138.5,441.296,0.0
2026-02-26 06:30:00,138.28,443.6006,0.0
2026-02-26 06:31:00,138.062,445.9017,0.0
2026-02-26 06:32:00,137.847,448.1991,0.0
2026-02-26 06:33:00,137.635,450.493,0.0
2026-02-26 06:34:00,137.426,452.7835,0.0
2026-02-26 06:35:00,137.219,455.0704,0.0
2026-02-26 06:36:00,137.016,457.354,0.0
2026-02-26 06:37:00,136.815,459.6343,0.0
2026-02-26 06:38:00,136.617,461.9112,0.0
2026-02-26 06:39:00,136.423,464.1849,0.0
2026-02-26 06:40:00,136.232,466.4555,0.0
2026-02-26 06:41:00,136.043,468.7229,0.0
2026-02-26 06:42:00,135.859,470.9872,0.0
2026-02-26 06:43:00,135.677,473.2485,0.0
2026-02-26 06:44:00,135.499,475.5068,0.0
2026-02-26 06:45:00,135.324,477.7622,0.0
2026-02-26 06:46:00,135.153,480.0147,0.0
2026-02-26 06:47:00,134.986,482.2645,0.0
2026-02-26 06:48:00,134.822,484.5115,0.0
2026-02-26 06:49:00,134.662,486.7559,0.0
2026-02-26 06:50:00,134.505,488.9977,0.0
2026-02-26 06:51:00,134.353,491.2369,0.0
2026-02-26 06:52:00,134.204,493.4736,0.0
2026-02-26 06:53:00,134.059,495.7079,0.0
2026-02-26 06:54:00,133.919,497.9399,0.0
2026-02-26 06:55:00,133.782,500.1696,0.0
2026-02-26 06:56:00,133.649,502.3971,0.0
2026-02-26 06:57:00,133.521,504.6225,0.0
2026-02-26 06:58:00,133.397,506.8457,0.0
2026-02-26 06:59:00,133.277,509.067,0.0
2026-02-26 07:00:00,133.162,511.2864,0.0
2026-02-26 07:01:00,133.05,513.5039,0.0
2026-02-26 07:02:00,132.944,515.7196,0.0
2026-02-26 07:03:00,132.842,517.9336,0.0
2026-02-26 07:04:00,132.744,520.146,0.0
2026-02-26 07:05:00,32.651,520.6902,0.0
2026-02-26 07:06:00,32.562,521.2329,0.0
2026-02-26 07:07:00,32.479,521.7742,0.0
2026-02-26 07:08:00,32.4,522.3142,0.0
2026-02-26 07:09:00,32.325,522.853,0.0
2026-02-26 07:10:00,32.256,523.3906,0.0
2026-02-26 07:11:00,32.191,523.9271,0.0
2026-02-26 07:12:00,32.132,524.4626,0.0
2026-02-26 07:13:00,32.077,524.9973,0.0
2026-02-26 07:14:00,32.027,525.531,0.0
2026-02-26 07:15:00,31.982,526.0641,0.0
2026-02-26 07:16:00,31.943,526.5965,0.0
2026-02-26 07:17:00,31.908,527.1283,0.0
2026-02-26 07:18:00,31.878,527.6596,0.0
2026-02-26 07:19:00,31.854,528.1905,0.0
2026-02-26 07:20:00,31.835,528.721,0.0
2026-02-26 07:21:00,31.82,529.2514,0.0
2026-02-26 07:22:00,31.811,529.7816,0.0
2026-02-26 07:23:00,31.807,530.3117,0.0
2026-02-26 07:24:00,31.809,530.8418,0.0
2026-02-26 07:25:00,31.815,531.3721,0.0
2026-02-26 07:26:00,31.827,531.9025,0.0
2026-02-26 07:27:00,31.844,532.4333,0.0
2026-02-26 07:28:00,31.866,532.9644,0.0
2026-02-26 07:29:00,31.894,533.496,0.0
2026-02-26 07:30:00,31.927,534.0281,0.0
2026-02-26 07:31:00,31.964,534.5608,0.0
2026-02-26 07:32:00,32.008,535.0943,0.0
2026-02-26 07:33:00,32.056,535.6285,0.0
2026-02-26 07:34:00,32.109,536.1637,0.0
2026-02-26 07:35:00,32.168,536.6998,0.0
2026-02-26 07:36:00,32.232,537.237,0.0
2026-02-26 07:37:00,32.3,537.7753,0.0
2026-02-26 07:38:00,32.374,538.3149,0.0
2026-02-26 07:39:00,32.453,538.8558,0.0
2026-02-26 07:40:00,32.537,539.3981,0.0
2026-02-26 07:41:00,32.626,539.9419,0.0
2026-02-26 07:42:00,32.72,540.4872,0.0
2026-02-26 07:43:00,32.819,541.0342,0.0
2026-02-26 07:44:00,32.922,541.5829,0.0
2026-02-26 07:45:00,33.031,542.1334,0.0
2026-02-26 07:46:00,33.144,542.6858,0.0
2026-02-26 07:47:00,33.262,543.2402,0.0
2026-02-26 07:48:00,33.384,543.7966,0.0
2026-02-26 07:49:00,33.511,544.3551,0.0
2026-02-26 07:50:00,33.642,544.9158,0.0
2026-02-26 07:51:00,33.778,545.4787,0.0
2026-02-26 07:52:00,33.918,546.044,0.0
2026-02-26 07:53:00,34.062,546.6117,0.0
2026-02-26 07:54:00,34.21,547.1819,0.0
2026-02-26 07:55:00,34.362,547.7546,0.0
2026-02-26 07:56:00,34.519,548.3299,0.0
2026-02-26 07:57:00,34.679,548.9079,0.0
2026-02-26 07:58:00,34.842,549.4886,0.0
2026-02-26 07:59:00,35.01,550.0721,0.0
2026-02-26 08:00:00,35.181,550.6584,0.0
2026-02-26 08:01:00,35.355,551.2477,0.0
2026-02-26 08:02:00,35.533,551.8399,0.0
2026-02-26 08:03:00,35.714,552.4351,0.0
2026-02-26 08:04:00,35.897,553.0334,0.0
2026-02-26 08:05:00,36.084,553.6348,0.0
2026-02-26 08:06:00,36.274,554.2394,0.0
2026-02-26 08:07:00,36.466,554.8471,0.0
2026-02-26 08:08:00,36.66,555.4581,0.0
2026-02-26 08:09:00,36.857,556.0724,0.0
2026-02-26 08:10:00,37.056,556.69,0.0
2026-02-26 08:11:00,37.258,557.311,0.0
2026-02-26 08:12:00,37.461,557.9353,0.0
2026-02-26 08:13:00,37.666,558.5631,0.0
2026-02-26 08:14:00,37.872,559.1943,0.0
2026-02-26 08:15:00,38.08,559.829,0.0
2026-02-26 08:16:00,38.289,560.4671,0.0
2026-02-26 08:17:00,38.5,561.1088,0.0
2026-02-26 08:18:00,38.711,561.754,0.0
2026-02-26 08:19:00,38.923,562.4027,0.0
2026-02-26 08:20:00,39.135,563.0549,0.0
2026-02-26 08:21:00,39.348,563.7107,0.0
2026-02-26 08:22:00,39.561,564.3701,0.0
2026-02-26 08:23:00,39.775,565.033,0.0
2026-02-26 08:24:00,39.988,565.6995,0.0
2026-02-26 08:25:00,40.2,566.3695,0.0
2026-02-26 08:26:00,40.413,567.043,0.0
2026-02-26 08:27:00,40.624,567.7201,0.0
2026-02-26 08:28:00,40.835,568.4007,0.0
2026-02-26 08:29:00,41.044,569.0847,0.0
2026-02-26 08:30:00,41.252,569.7723,0.0
2026-02-26 08:31:00,41.459,570.4632,0.0
2026-02-26 08:32:00,41.664,571.1577,0.0
2026-02-26 08:33:00,41.867,571.8554,0.0
2026-02-26 08:34:00,42.068,572.5566,0.0
2026-02-26 08:35:00,42.267,573.261,0.0
2026-02-26 08:36:00,42.464,573.9688,0.0
2026-02-26 08:37:00,42.657,574.6797,0.0
2026-02-26 08:38:00,42.848,575.3939,0.0
2026-02-26 08:39:00,43.036,576.1111,0.0
2026-02-26 08:40:00,43.221,576.8315,0.0
2026-02-26 08:41:00,43.402,577.5548,0.0
2026-02-26 08:42:00,43.579,578.2812,0.0
2026-02-26 08:43:00,43.753,579.0104,0.0
2026-02-26 08:44:00,43.922,579.7424,0.0
2026-02-26 08:45:00,44.088,580.4772,0.0
2026-02-26 08:46:00,44.248,581.2147,0.0
2026-02-26 08:47:00,44.405,581.9548,0.0
2026-02-26 08:48:00,44.556,582.6974,0.0
2026-02-26 08:49:00,44.702,583.4424,0.0
2026-02-26 08:50:00,44.844,584.1898,0.0
2026-02-26 08:51:00,44.979,584.9394,0.0
2026-02-26 08:52:00,45.11,585.6913,0.0
2026-02-26 08:53:00,45.234,586.4452,0.0
2026-02-26 08:54:00,45.353,587.201,0.0
2026-02-26 08:55:00,45.465,587.9588,0.0
2026-02-26 08:56:00,45.571,588.7183,0.0
2026-02-26 08:57:00,45.671,589.4795,0.0
2026-02-26 08:58:00,45.764,590.2422,0.0
2026-02-26 08:59:00,45.85,591.0064,0.0
2026-02-26 09:00:00,-20.0,591.0064,0.3333
2026-02-26 09:01:00,-20.0,591.0064,0.6667
2026-02-26 09:02:00,-20.0,591.0064,1.0
2026-02-26 09:03:00,-20.0,591.0064,1.3333
2026-02-26 09:04:00,-20.0,591.0064,1.6667
